domain_1	domain_2
PF01019	PF01019
PF01115	PF01267
PF10037	PF16053
PF00520	PF08016
PF00516	PF07654
PF01259	PF01808
PF02310	PF02574
PF02359	PF05021
PF00096	PF00439
PF02463	PF06470
PF13855	PF15913
PF04849	PF08385
PF00096	PF00249
PF00472	PF13847
PF00180	PF00180
PF01223	PF08785
PF04315	PF04315
PF00172	PF01192
PF09382	PF09382
PF00005	PF03144
PF00152	PF01425
PF00832	PF01282
PF00610	PF01423
PF00672	PF00672
PF16806	PF16806
PF13401	PF14630
PF00400	PF00503
PF09455	PF09455
PF05110	PF05110
PF06817	PF06817
PF00329	PF07347
PF18795	PF18795
PF03572	PF07676
PF01196	PF01632
PF00384	PF05047
PF02064	PF02064
PF01096	PF05000
PF00742	PF00742
PF03498	PF03498
PF00355	PF18465
PF00725	PF00725
PF04616	PF13385
PF00012	PF02044
PF00014	PF00949
PF02921	PF05193
PF00292	PF03148
PF00200	PF13574
PF05328	PF13534
PF01706	PF14841
PF03291	PF03291
PF00022	PF09510
PF04090	PF04563
PF18514	PF18514
PF09508	PF17385
PF10213	PF14955
PF02623	PF02623
PF03359	PF13416
PF00620	PF01423
PF00124	PF00504
PF00482	PF00482
PF00669	PF00700
PF00193	PF00193
PF00179	PF02747
PF01235	PF07686
PF03870	PF08292
PF01496	PF01990
PF00177	PF03297
PF00634	PF08423
PF04263	PF04265
PF00012	PF02179
PF03870	PF04998
PF01367	PF01612
PF00355	PF01077
PF06920	PF06920
PF00329	PF10664
PF00008	PF10250
PF01071	PF02769
PF01520	PF01520
PF00413	PF00965
PF00457	PF14541
PF00764	PF00764
PF16585	PF16585
PF00162	PF00400
PF14602	PF14602
PF10784	PF10784
PF07686	PF13874
PF00017	PF00041
PF01968	PF01968
PF00189	PF07650
PF02427	PF02531
PF00177	PF00318
PF11953	PF11953
PF07686	PF13499
PF00230	PF13499
PF00143	PF01108
PF13646	PF18004
PF02522	PF02522
PF01092	PF01246
PF03876	PF04983
PF05676	PF05821
PF16364	PF17998
PF05768	PF05768
PF01220	PF01761
PF14374	PF17135
PF05211	PF05211
PF05357	PF05357
PF15886	PF15886
PF01737	PF05969
PF00410	PF01096
PF03943	PF03943
PF00069	PF01214
PF04268	PF12831
PF06253	PF06253
PF00217	PF00217
PF08007	PF08007
PF02198	PF02198
PF03118	PF13545
PF04810	PF08033
PF00047	PF05337
PF10980	PF10980
PF16774	PF16774
PF01991	PF03223
PF00211	PF00672
PF04739	PF16579
PF03275	PF03275
PF10373	PF10374
PF02148	PF18519
PF00017	PF17901
PF03391	PF03689
PF01193	PF02463
PF00057	PF00057
PF00018	PF00022
PF00644	PF05029
PF04801	PF05132
PF00211	PF16701
PF01062	PF01062
PF00022	PF00149
PF01992	PF07065
PF01298	PF07686
PF06978	PF08170
PF13680	PF13680
PF00466	PF01912
PF18409	PF18409
PF17475	PF17475
PF00908	PF00908
PF00545	PF01337
PF01071	PF02844
PF00473	PF02793
PF00112	PF00112
PF07467	PF07467
PF00905	PF17092
PF00389	PF01990
PF00943	PF00944
PF00514	PF01946
PF01565	PF08031
PF01214	PF06732
PF00467	PF01777
PF06375	PF06375
PF03775	PF03775
PF06457	PF06457
PF00097	PF14835
PF00471	PF01084
PF14682	PF14682
PF00076	PF00514
PF17758	PF17758
PF03102	PF08666
PF00069	PF00415
PF00400	PF13416
PF03524	PF03524
PF13187	PF13187
PF04734	PF17048
PF01264	PF01264
PF01855	PF10371
PF00838	PF02037
PF06130	PF06130
PF17489	PF17490
PF01522	PF01522
PF02374	PF17886
PF01642	PF01642
PF00010	PF00069
PF09264	PF13088
PF03355	PF03355
PF00091	PF00225
PF00319	PF02200
PF11607	PF11607
PF01966	PF01966
PF13199	PF13199
PF00017	PF00130
PF00625	PF12052
PF00595	PF00615
PF07825	PF09003
PF01742	PF07951
PF00338	PF00467
PF00071	PF01214
PF13927	PF18515
PF00108	PF00725
PF00112	PF12628
PF16679	PF18263
PF00082	PF17766
PF01403	PF08191
PF00533	PF01214
PF00705	PF00867
PF00943	PF01589
PF00179	PF08389
PF06421	PF06421
PF00969	PF00969
PF00329	PF04716
PF12252	PF12252
PF02700	PF13507
PF00498	PF00676
PF02427	PF14697
PF00620	PF00620
PF15511	PF16211
PF16403	PF16404
PF01325	PF18357
PF07710	PF07710
PF05357	PF06519
PF01483	PF07686
PF06325	PF13649
PF00440	PF17754
PF12719	PF12719
PF02798	PF03372
PF06428	PF06428
PF11175	PF11175
PF00586	PF18072
PF14826	PF14826
PF02002	PF18121
PF09445	PF09445
PF08681	PF13508
PF11217	PF11217
PF00172	PF00352
PF02735	PF03730
PF09492	PF09492
PF00077	PF00607
PF00719	PF00719
PF02895	PF02895
PF03055	PF03055
PF00755	PF01992
PF13423	PF18101
PF05147	PF05147
PF01269	PF01912
PF17757	PF17760
PF06035	PF16448
PF00580	PF12705
PF00071	PF00415
PF00984	PF03720
PF04437	PF04437
PF00291	PF00585
PF04851	PF13156
PF18459	PF18463
PF00787	PF10456
PF01743	PF01966
PF01221	PF01391
PF00308	PF08299
PF06835	PF06835
PF00380	PF02482
PF01012	PF02771
PF03607	PF03953
PF00115	PF09125
PF13816	PF13816
PF01804	PF01804
PF00124	PF01789
PF02518	PF02895
PF00692	PF02022
PF12397	PF12397
PF00070	PF00403
PF01844	PF01844
PF18117	PF18117
PF09416	PF13087
PF00443	PF08209
PF00627	PF00627
PF02281	PF14706
PF00134	PF00439
PF02134	PF02134
PF02201	PF08563
PF05609	PF07686
PF00173	PF01151
PF02286	PF02288
PF00128	PF09196
PF00198	PF00676
PF01033	PF01033
PF05588	PF17993
PF08530	PF08530
PF01201	PF01532
PF00075	PF00607
PF00745	PF00745
PF01751	PF02976
PF00166	PF00227
PF04934	PF10018
PF07995	PF07995
PF00888	PF03178
PF18047	PF18065
PF01262	PF02222
PF11860	PF11860
PF00156	PF13537
PF01431	PF05649
PF03894	PF09363
PF05076	PF13416
PF01102	PF01102
PF00725	PF03405
PF01171	PF01171
PF01042	PF01749
PF04563	PF05000
PF07447	PF07447
PF00125	PF01426
PF01835	PF17973
PF00270	PF00575
PF00590	PF01423
PF00360	PF00989
PF04661	PF04661
PF02733	PF02733
PF00620	PF03372
PF00589	PF02022
PF00037	PF03465
PF09114	PF09114
PF16656	PF16656
PF08287	PF08653
PF01248	PF13416
PF01040	PF01040
PF00364	PF00515
PF09011	PF18521
PF18097	PF18097
PF14529	PF14529
PF00294	PF01467
PF06367	PF06371
PF00069	PF00531
PF00400	PF01125
PF01749	PF03810
PF00677	PF00677
PF00827	PF01247
PF01742	PF07953
PF00276	PF06984
PF00642	PF06436
PF04889	PF10598
PF14306	PF14306
PF07686	PF09281
PF02518	PF10436
PF01331	PF01331
PF00025	PF00069
PF00400	PF01253
PF00374	PF01058
PF01310	PF03678
PF03965	PF06971
PF04037	PF11931
PF00484	PF00484
PF18158	PF18158
PF03291	PF03341
PF00521	PF00521
PF01131	PF17915
PF17862	PF18794
PF00926	PF06574
PF03876	PF08292
PF00047	PF16920
PF01251	PF08069
PF01402	PF08753
PF11967	PF13662
PF00022	PF00273
PF03966	PF03966
PF05954	PF05954
PF02916	PF16790
PF00271	PF02212
PF02288	PF08841
PF00046	PF00076
PF04998	PF07500
PF00338	PF13184
PF01300	PF01300
PF01068	PF14743
PF00583	PF02291
PF01245	PF02410
PF02255	PF02255
PF00119	PF10791
PF08501	PF08501
PF00403	PF02852
PF04289	PF04289
PF03370	PF05693
PF01575	PF18094
PF00990	PF01590
PF00091	PF13637
PF02430	PF02430
PF00073	PF08935
PF02689	PF03324
PF00017	PF18379
PF01193	PF04565
PF03133	PF03953
PF01339	PF01739
PF00047	PF01582
PF00436	PF00436
PF00347	PF01246
PF00743	PF00743
PF00089	PF02821
PF06613	PF06971
PF00307	PF00501
PF00169	PF02212
PF08633	PF08638
PF00843	PF17290
PF00318	PF00366
PF05138	PF05138
PF01652	PF03194
PF08484	PF08484
PF00654	PF07686
PF00117	PF00117
PF00042	PF01214
PF13759	PF13759
PF12912	PF12912
PF00240	PF05743
PF00397	PF00640
PF03985	PF04004
PF00026	PF01423
PF00106	PF00248
PF02660	PF02660
PF04065	PF04153
PF13678	PF13678
PF08817	PF08817
PF01466	PF18511
PF01191	PF03870
PF00017	PF00454
PF05299	PF17899
PF00025	PF06872
PF12217	PF12219
PF00727	PF13637
PF00355	PF02921
PF10120	PF10120
PF01502	PF01502
PF01437	PF17960
PF00827	PF01907
PF04337	PF04337
PF05280	PF05280
PF00453	PF00829
PF02240	PF02783
PF15630	PF16783
PF00295	PF00295
PF00357	PF00630
PF02603	PF02603
PF00827	PF01667
PF00062	PF01336
PF00069	PF00240
PF01833	PF16423
PF00164	PF01176
PF03870	PF03871
PF00097	PF00498
PF13881	PF13881
PF00040	PF00652
PF06337	PF14836
PF00935	PF01246
PF00692	PF00692
PF16569	PF16569
PF02246	PF07686
PF01149	PF09292
PF03980	PF05859
PF00150	PF13004
PF02881	PF02881
PF04049	PF13424
PF01302	PF01302
PF03635	PF03635
PF00149	PF04176
PF00361	PF00499
PF00915	PF00915
PF12678	PF12678
PF03357	PF04153
PF00165	PF02311
PF00046	PF00400
PF03846	PF12327
PF00024	PF14295
PF00069	PF00435
PF12799	PF13855
PF09781	PF10183
PF01515	PF01515
PF03927	PF10518
PF00069	PF00070
PF01833	PF07686
PF02511	PF02511
PF01437	PF01833
PF02091	PF02092
PF02028	PF02028
PF18190	PF18409
PF13905	PF13905
PF03012	PF03012
PF03840	PF07516
PF02380	PF02380
PF05043	PF08280
PF08931	PF16792
PF00101	PF04548
PF02150	PF06870
PF02899	PF02899
PF00575	PF13184
PF01771	PF01771
PF00270	PF11648
PF00411	PF01251
PF02262	PF02262
PF11553	PF11553
PF00116	PF06481
PF01201	PF08153
PF01008	PF01873
PF00240	PF17976
PF07992	PF13192
PF00383	PF08211
PF02811	PF07733
PF01730	PF02492
PF00400	PF00628
PF01193	PF13656
PF00533	PF00870
PF17958	PF17958
PF03144	PF03431
PF00575	PF10150
PF15489	PF15489
PF07496	PF07496
PF03787	PF09701
PF00025	PF01412
PF00578	PF00578
PF02063	PF13499
PF00615	PF00621
PF00096	PF00149
PF00037	PF04422
PF06490	PF06490
PF01412	PF04893
PF01193	PF08208
PF03422	PF04616
PF08511	PF08511
PF00213	PF05405
PF03452	PF03452
PF16016	PF16016
PF09270	PF09271
PF00036	PF00617
PF02275	PF15508
PF05942	PF05942
PF00146	PF10716
PF13243	PF13243
PF00290	PF00291
PF00567	PF00628
PF00170	PF00170
PF00212	PF01094
PF00397	PF01000
PF02556	PF02556
PF02156	PF16990
PF00491	PF01749
PF01500	PF02363
PF00076	PF02012
PF01057	PF01057
PF00124	PF01405
PF03398	PF03398
PF08083	PF16131
PF03441	PF12114
PF01083	PF01083
PF09349	PF09349
PF01608	PF01608
PF00018	PF00226
PF00057	PF00073
PF02525	PF02525
PF00047	PF02189
PF06050	PF06050
PF10728	PF10728
PF00440	PF16295
PF00970	PF10418
PF01075	PF01075
PF00101	PF00101
PF00097	PF00641
PF14734	PF14848
PF00073	PF00092
PF05282	PF12134
PF12580	PF12583
PF00240	PF12937
PF00878	PF00878
PF10451	PF12658
PF09392	PF09392
PF00601	PF00601
PF09782	PF10249
PF00069	PF01111
PF01193	PF04567
PF00072	PF07194
PF01380	PF01380
PF00036	PF13202
PF00056	PF02866
PF05875	PF07361
PF06973	PF06973
PF14675	PF14679
PF07653	PF07653
PF01687	PF01687
PF05845	PF06007
PF12282	PF12282
PF00163	PF04997
PF00096	PF00227
PF06471	PF06471
PF01015	PF01092
PF00709	PF00709
PF00802	PF07686
PF02421	PF06858
PF00076	PF03939
PF12436	PF14533
PF04800	PF12838
PF16763	PF16763
PF00076	PF12220
PF03494	PF03494
PF03531	PF17292
PF04858	PF05000
PF18797	PF18797
PF00076	PF05383
PF17262	PF17955
PF00226	PF06723
PF01788	PF02533
PF00002	PF00123
PF00172	PF03540
PF00929	PF13423
PF03607	PF07686
PF09659	PF09659
PF08694	PF08694
PF07408	PF07408
PF07679	PF13855
PF00012	PF00012
PF01250	PF14943
PF01656	PF13614
PF02907	PF02907
PF12902	PF12902
PF00928	PF01912
PF03895	PF03895
PF13012	PF13646
PF01353	PF13646
PF14532	PF14532
PF00999	PF04004
PF14437	PF14437
PF00047	PF00307
PF13022	PF13022
PF05066	PF05066
PF00076	PF13869
PF16743	PF16743
PF11615	PF14852
PF00294	PF00294
PF03178	PF03660
PF12306	PF12306
PF05994	PF09735
PF02902	PF07834
PF00570	PF04000
PF09982	PF09982
PF00041	PF00715
PF00400	PF01201
PF00116	PF02937
PF01064	PF07686
PF00005	PF12399
PF00109	PF00668
PF00946	PF14314
PF02197	PF15127
PF00041	PF00595
PF00142	PF13614
PF00297	PF00297
PF00749	PF04557
PF07243	PF07686
PF00018	PF01793
PF13360	PF13570
PF00071	PF05739
PF08771	PF08771
PF02098	PF02098
PF13525	PF13525
PF04563	PF04566
PF01127	PF13183
PF05693	PF05693
PF00400	PF03931
PF09994	PF09994
PF00158	PF01842
PF02313	PF02313
PF04042	PF08996
PF03797	PF03797
PF01835	PF01835
PF00877	PF12912
PF04381	PF04381
PF07244	PF13360
PF00665	PF11467
PF07615	PF07615
PF00086	PF00219
PF00092	PF07686
PF05131	PF05131
PF00021	PF07686
PF07367	PF07367
PF04997	PF08221
PF18419	PF18419
PF14537	PF14537
PF00004	PF17862
PF00097	PF00179
PF00931	PF00931
PF00117	PF00977
PF08513	PF08513
PF08241	PF13847
PF17875	PF17875
PF00069	PF01423
PF00503	PF02374
PF00435	PF00791
PF03167	PF03167
PF07679	PF07679
PF01471	PF13180
PF01432	PF08439
PF01694	PF01694
PF11579	PF11579
PF00640	PF02196
PF16867	PF16867
PF01132	PF09285
PF14497	PF14497
PF12629	PF12630
PF01399	PF10602
PF18522	PF18522
PF04546	PF04546
PF00420	PF06455
PF02355	PF03840
PF00689	PF02038
PF00106	PF00271
PF18463	PF18464
PF00429	PF13416
PF00104	PF02159
PF00017	PF00047
PF00292	PF00292
PF00346	PF13187
PF00199	PF01749
PF10242	PF10242
PF00361	PF10200
PF03868	PF08079
PF00179	PF12678
PF00069	PF02747
PF00229	PF09256
PF00223	PF01241
PF00164	PF05015
PF18529	PF18529
PF00072	PF02954
PF00125	PF00463
PF02844	PF02844
PF00246	PF02244
PF02427	PF12838
PF01437	PF18020
PF04166	PF04166
PF00172	PF00956
PF05577	PF05577
PF02341	PF02788
PF02264	PF02264
PF16207	PF17219
PF00575	PF03431
PF00400	PF03540
PF04547	PF16178
PF00361	PF14813
PF03271	PF03271
PF01780	PF01907
PF00486	PF00486
PF00040	PF00040
PF03357	PF05871
PF17763	PF17763
PF01157	PF01246
PF00501	PF13193
PF00069	PF08332
PF00023	PF00651
PF01199	PF01248
PF00672	PF00989
PF08154	PF11715
PF04054	PF04054
PF00072	PF08281
PF05669	PF10232
PF02258	PF02258
PF00069	PF00291
PF00320	PF02259
PF05405	PF10791
PF01496	PF01992
PF00379	PF00379
PF16746	PF16746
PF00133	PF00491
PF00098	PF02854
PF00692	PF06559
PF00080	PF00080
PF00704	PF02839
PF00048	PF07686
PF06399	PF06399
PF00012	PF01556
PF08238	PF08238
PF00504	PF00504
PF18578	PF18579
PF01935	PF05872
PF01504	PF01504
PF07992	PF10418
PF01740	PF07686
PF09103	PF09169
PF02135	PF08778
PF00119	PF05405
PF00680	PF00863
PF00549	PF00549
PF00009	PF01423
PF00005	PF00528
PF01926	PF18150
PF00421	PF00504
PF00205	PF00205
PF04857	PF07742
PF00535	PF01412
PF02463	PF04825
PF00540	PF06817
PF00444	PF00573
PF01068	PF04675
PF02959	PF04814
PF08778	PF13621
PF00019	PF00041
PF00221	PF00221
PF00125	PF03810
PF00547	PF00547
PF00814	PF02367
PF08613	PF08613
PF00047	PF00560
PF13556	PF13556
PF01074	PF18230
PF04965	PF06996
PF00177	PF01200
PF17886	PF17886
PF00504	PF02605
PF05160	PF09103
PF00341	PF07654
PF04563	PF05158
PF14278	PF14278
PF06133	PF06133
PF16880	PF18150
PF04832	PF04832
PF10763	PF10763
PF00097	PF00646
PF03259	PF08923
PF02934	PF02934
PF05993	PF06016
PF00023	PF13621
PF00076	PF00379
PF14608	PF14608
PF00772	PF03796
PF02780	PF13292
PF00117	PF04715
PF00562	PF13397
PF07521	PF10996
PF01442	PF04711
PF03609	PF03830
PF01905	PF01905
PF00589	PF02899
PF01193	PF01193
PF00041	PF00041
PF18007	PF18621
PF03459	PF17912
PF09782	PF09782
PF04934	PF05983
PF00400	PF01472
PF00622	PF01365
PF04502	PF06246
PF00070	PF00085
PF02150	PF04983
PF08203	PF08203
PF00814	PF00814
PF01353	PF18778
PF00586	PF02842
PF00773	PF00773
PF02374	PF04420
PF00134	PF00646
PF00076	PF00439
PF14579	PF17657
PF16449	PF16449
PF00069	PF00620
PF00119	PF04911
PF00107	PF08240
PF02909	PF04857
PF00183	PF03234
PF00307	PF07714
PF01472	PF14810
PF02933	PF11543
PF09790	PF13181
PF16986	PF16986
PF01712	PF10183
PF13241	PF14824
PF00069	PF01094
PF00615	PF05924
PF00828	PF00828
PF00020	PF00917
PF07347	PF10589
PF02792	PF09405
PF05065	PF05065
PF16941	PF16941
PF04051	PF04099
PF12296	PF12296
PF04433	PF07496
PF01403	PF12354
PF00929	PF02768
PF04945	PF06234
PF03372	PF11976
PF04889	PF04889
PF07528	PF07528
PF00869	PF00949
PF00073	PF03921
PF00588	PF08032
PF00008	PF00089
PF01728	PF02832
PF01473	PF02324
PF03449	PF03449
PF00937	PF00937
PF05724	PF05724
PF01080	PF03494
PF01115	PF12796
PF00037	PF01855
PF09663	PF09663
PF00009	PF01583
PF08918	PF08918
PF00069	PF00072
PF00333	PF00380
PF00028	PF12799
PF01369	PF01369
PF00176	PF00562
PF02430	PF07686
PF16203	PF18458
PF00008	PF01501
PF14703	PF14703
PF00306	PF01992
PF00055	PF13306
PF01246	PF08155
PF07521	PF16661
PF00032	PF02167
PF03830	PF03830
PF00134	PF03143
PF00049	PF07686
PF03463	PF03463
PF08545	PF08545
PF01678	PF05173
PF00359	PF02302
PF01246	PF01655
PF02875	PF08245
PF00282	PF01423
PF00069	PF00571
PF17925	PF17925
PF08671	PF08671
PF01966	PF02824
PF00318	PF01249
PF04223	PF04223
PF09261	PF09261
PF00009	PF13640
PF00735	PF00735
PF00036	PF01193
PF08208	PF08208
PF00036	PF01416
PF09585	PF09585
PF00697	PF00697
PF00584	PF00831
PF00449	PF00699
PF00071	PF00620
PF03424	PF03424
PF04216	PF04216
PF00069	PF08565
PF00515	PF17256
PF13578	PF13578
PF14803	PF14803
PF00828	PF17135
PF04451	PF16903
PF00073	PF00073
PF02731	PF13921
PF04560	PF17875
PF03118	PF14520
PF00071	PF08389
PF00018	PF00069
PF05201	PF10615
PF00400	PF00928
PF04397	PF04397
PF00431	PF00431
PF01336	PF02768
PF01128	PF18706
PF01129	PF01129
PF18396	PF18396
PF01486	PF01486
PF17759	PF18552
PF00326	PF07686
PF10280	PF10280
PF00451	PF00451
PF03813	PF04006
PF16853	PF16853
PF01967	PF06463
PF00571	PF02672
PF16845	PF16845
PF01272	PF05000
PF00271	PF12137
PF01414	PF07645
PF01065	PF03678
PF00827	PF01248
PF01174	PF01680
PF18430	PF18430
PF00607	PF07686
PF03357	PF05191
PF00071	PF00072
PF00562	PF04560
PF00160	PF02518
PF00097	PF12560
PF01966	PF18211
PF00240	PF15750
PF00240	PF00619
PF02178	PF03148
PF06804	PF13525
PF04189	PF04189
PF01520	PF11741
PF00998	PF01006
PF00271	PF08148
PF00571	PF16579
PF14566	PF14566
PF00270	PF12894
PF00922	PF00922
PF09250	PF13010
PF00454	PF02260
PF00599	PF00599
PF00036	PF06017
PF01730	PF01774
PF00023	PF00071
PF07669	PF12950
PF01115	PF05739
PF00619	PF00619
PF01454	PF07574
PF00132	PF00514
PF04053	PF06957
PF13372	PF13372
PF13177	PF13177
PF00018	PF01679
PF02533	PF05969
PF00071	PF00205
PF00130	PF02201
PF08191	PF12799
PF02635	PF02635
PF03519	PF09052
PF04756	PF08271
PF00128	PF00139
PF13517	PF13517
PF00240	PF01302
PF00400	PF16300
PF00190	PF07883
PF02878	PF02878
PF04564	PF08606
PF02847	PF02847
PF00044	PF02672
PF00400	PF08148
PF00169	PF11971
PF09707	PF09707
PF05658	PF18792
PF00153	PF00928
PF10596	PF10598
PF03800	PF03801
PF03787	PF03787
PF03725	PF03725
PF03115	PF03115
PF18275	PF18350
PF04300	PF04300
PF00072	PF00672
PF00094	PF01826
PF00941	PF01315
PF02300	PF02313
PF05761	PF05761
PF03637	PF03637
PF04316	PF04542
PF04963	PF04963
PF00109	PF00975
PF00928	PF01602
PF00986	PF00986
PF01200	PF01251
PF02854	PF02854
PF00025	PF07986
PF03627	PF03627
PF13516	PF17181
PF00466	PF00542
PF00562	PF16805
PF00240	PF14377
PF00009	PF00572
PF00667	PF01558
PF02727	PF02727
PF00438	PF02773
PF09130	PF09130
PF00958	PF00958
PF00241	PF01213
PF00306	PF04568
PF00400	PF12353
PF01123	PF01123
PF02190	PF03178
PF00042	PF16915
PF17957	PF17957
PF04983	PF04998
PF00809	PF04060
PF00018	PF03114
PF01729	PF17956
PF00036	PF01000
PF00963	PF00963
PF00861	PF01016
PF00790	PF00790
PF00501	PF00501
PF00562	PF01912
PF10259	PF10259
PF01692	PF02865
PF00076	PF01115
PF00531	PF17809
PF00642	PF04722
PF01903	PF01903
PF00129	PF00273
PF00318	PF00333
PF02281	PF02914
PF00970	PF03404
PF00181	PF07147
PF02216	PF02216
PF00562	PF00562
PF01282	PF01479
PF02605	PF02605
PF00623	PF05000
PF01245	PF01649
PF00005	PF02361
PF01248	PF05492
PF00155	PF00735
PF14300	PF14300
PF00832	PF01090
PF00576	PF00576
PF02455	PF02455
PF00453	PF01016
PF01557	PF18288
PF05365	PF05365
PF18778	PF18778
PF00762	PF05191
PF01406	PF01406
PF00004	PF16450
PF00096	PF00164
PF03278	PF03278
PF01248	PF03501
PF00587	PF02403
PF04926	PF04928
PF00610	PF00610
PF00264	PF12143
PF02665	PF13247
PF01941	PF01941
PF01749	PF08506
PF02876	PF09199
PF00149	PF16891
PF01820	PF07478
PF00018	PF01412
PF01501	PF05693
PF04699	PF05856
PF00252	PF01632
PF07654	PF07686
PF02309	PF02309
PF00116	PF18764
PF01992	PF03357
PF00252	PF00636
PF00289	PF00988
PF00331	PF00704
PF02790	PF07686
PF09633	PF09633
PF12130	PF12130
PF02452	PF02452
PF09344	PF09344
PF00543	PF12058
PF02558	PF08546
PF00572	PF03143
PF00764	PF01749
PF04616	PF04616
PF00008	PF00093
PF00024	PF00089
PF00417	PF01195
PF00378	PF02737
PF00240	PF00240
PF00267	PF00595
PF00041	PF00147
PF14232	PF14232
PF08669	PF16350
PF08567	PF11521
PF04969	PF04969
PF03325	PF03325
PF00668	PF03621
PF02177	PF02177
PF00827	PF01294
PF16559	PF16559
PF13356	PF13356
PF01406	PF09190
PF00144	PF00144
PF00556	PF11511
PF01115	PF04511
PF00595	PF02377
PF00018	PF04366
PF02933	PF02933
PF02078	PF02078
PF00368	PF00368
PF02884	PF09093
PF13812	PF13812
PF02749	PF17956
PF03985	PF13176
PF00619	PF00656
PF00069	PF00675
PF08988	PF09392
PF13350	PF13350
PF04719	PF04719
PF09396	PF09396
PF00164	PF03144
PF14549	PF14549
PF02148	PF02148
PF01058	PF11909
PF02548	PF02548
PF04879	PF13247
PF11774	PF11774
PF02738	PF03450
PF01193	PF03876
PF01092	PF01280
PF00232	PF07686
PF00240	PF00641
PF17262	PF17262
PF00515	PF00515
PF02779	PF12573
PF00004	PF13401
PF00154	PF00204
PF00145	PF02008
PF04552	PF04963
PF07992	PF13187
PF00072	PF00447
PF00074	PF18779
PF00182	PF00187
PF04563	PF16857
PF03442	PF18448
PF00122	PF01423
PF00129	PF17622
PF04636	PF04636
PF01261	PF14696
PF01391	PF03165
PF00573	PF00827
PF03178	PF14313
PF02568	PF02926
PF03559	PF03559
PF05239	PF05239
PF01149	PF01149
PF00813	PF01311
PF18233	PF18233
PF02561	PF02561
PF00886	PF01250
PF00088	PF16863
PF00069	PF00612
PF00268	PF02867
PF00782	PF00782
PF00149	PF00561
PF02504	PF02504
PF02755	PF02755
PF04193	PF04193
PF00253	PF07650
PF07686	PF13306
PF02913	PF02913
PF00996	PF07647
PF02288	PF02288
PF00168	PF18695
PF00550	PF00668
PF03122	PF03122
PF00085	PF08534
PF13505	PF13505
PF02918	PF02918
PF00679	PF14492
PF00979	PF00979
PF02059	PF09240
PF02885	PF07831
PF00653	PF03145
PF00069	PF01025
PF01191	PF12136
PF07645	PF07645
PF01894	PF01894
PF01353	PF13499
PF01729	PF02749
PF02751	PF05236
PF00400	PF02985
PF00812	PF00812
PF00084	PF08794
PF03953	PF13637
PF16355	PF18565
PF04800	PF13510
PF03911	PF10559
PF00057	PF16915
PF15935	PF17587
PF00005	PF00687
PF00939	PF03600
PF00047	PF00531
PF00600	PF16454
PF08000	PF11724
PF02384	PF12161
PF01951	PF01951
PF02466	PF06455
PF00244	PF00318
PF17440	PF17440
PF00633	PF00730
PF03237	PF17289
PF01472	PF01702
PF00611	PF14604
PF05089	PF12971
PF08506	PF16186
PF02751	PF03153
PF01151	PF01490
PF02805	PF02870
PF10232	PF10280
PF00227	PF01194
PF00073	PF01130
PF00069	PF00211
PF00778	PF02377
PF02273	PF02273
PF00476	PF02767
PF00453	PF00453
PF00180	PF08540
PF00515	PF04053
PF00587	PF01253
PF00344	PF10559
PF00561	PF04083
PF00125	PF00808
PF04414	PF04414
PF18115	PF18115
PF02665	PF14710
PF18331	PF18331
PF01652	PF01912
PF03178	PF03178
PF07679	PF13927
PF16526	PF16526
PF01496	PF01991
PF01243	PF10615
PF01747	PF14306
PF00367	PF02378
PF00084	PF02372
PF02011	PF02011
PF17956	PF17956
PF02985	PF02985
PF13072	PF13072
PF01044	PF01044
PF00173	PF01070
PF00271	PF13234
PF05343	PF05343
PF06701	PF18346
PF00959	PF01510
PF01437	PF13895
PF00071	PF01025
PF01598	PF04321
PF09817	PF09817
PF01358	PF03296
PF13291	PF13291
PF00124	PF07123
PF00939	PF00939
PF01743	PF01743
PF02873	PF07478
PF00393	PF03446
PF01151	PF07731
PF16654	PF16654
PF00008	PF03148
PF00189	PF00333
PF13614	PF13614
PF00069	PF00160
PF00151	PF03148
PF12623	PF16536
PF07313	PF07313
PF06083	PF06083
PF00883	PF18295
PF00795	PF02540
PF07208	PF07208
PF00060	PF00060
PF01157	PF01779
PF07731	PF07732
PF02531	PF14697
PF01490	PF07686
PF01844	PF18541
PF00400	PF11616
PF03011	PF18562
PF03357	PF03637
PF04095	PF17767
PF01380	PF02879
PF03271	PF11418
PF00076	PF00149
PF00802	PF00802
PF00059	PF12216
PF18128	PF18133
PF00384	PF00384
PF00503	PF08703
PF01070	PF01070
PF04851	PF11648
PF01926	PF02824
PF02518	PF08156
PF00175	PF01855
PF01978	PF13936
PF06804	PF06804
PF00115	PF13442
PF04879	PF14710
PF02278	PF02884
PF01113	PF01678
PF09209	PF09209
PF04614	PF05648
PF00092	PF08016
PF06617	PF06617
PF01566	PF07686
PF14824	PF14824
PF01064	PF07654
PF02794	PF02794
PF01266	PF08669
PF11838	PF17900
PF00118	PF04177
PF08287	PF08651
PF03081	PF03081
PF06463	PF06463
PF00004	PF02916
PF17203	PF17203
PF03029	PF03029
PF02310	PF12176
PF03979	PF04998
PF00004	PF00514
PF00005	PF00571
PF08457	PF13499
PF03164	PF08217
PF04675	PF04679
PF13603	PF13603
PF00644	PF18084
PF01335	PF01335
PF01189	PF13636
PF00046	PF00096
PF00160	PF06068
PF00240	PF12861
PF02936	PF05193
PF00176	PF12054
