domain_1	domain_2
PF03178	PF03178
PF08243	PF15511
PF16203	PF03849
PF00005	PF00664
PF14843	PF14843
PF00110	PF01392
PF00023	PF00227
PF02793	PF02793
PF10509	PF00288
PF00023	PF01423
PF00790	PF02809
PF00090	PF13855
PF00069	PF08515
PF09090	PF09090
PF00996	PF01239
PF03876	PF01192
PF00017	PF00041
PF00752	PF00069
PF17978	PF00240
PF00646	PF00097
PF00613	PF16454
PF00957	PF00804
PF00006	PF02874
PF07535	PF00069
PF13949	PF13949
PF03068	PF08527
PF00249	PF00850
PF00240	PF09038
PF07645	PF00089
PF01387	PF13499
PF00169	PF00388
PF00076	PF00176
PF03535	PF03535
PF05856	PF00022
PF02932	PF02931
PF12185	PF11976
PF00271	PF13234
PF12894	PF00400
PF02301	PF06581
PF02064	PF02064
PF00975	PF02801
PF03129	PF09180
PF03849	PF03849
PF00013	PF00076
PF09336	PF17862
PF16739	PF00240
PF00023	PF00515
PF04968	PF02518
PF02791	PF00505
PF09240	PF01291
PF01496	PF01992
PF01215	PF02284
PF00096	PF00250
PF11708	PF10596
PF00249	PF00249
PF02204	PF00071
PF00022	PF00261
PF00096	PF00439
PF08082	PF08083
PF06825	PF06825
PF00316	PF00316
PF04006	PF04427
PF00984	PF03721
PF06978	PF06978
PF04560	PF01191
PF03535	PF00307
PF01912	PF00069
PF12777	PF12780
PF00069	PF02826
PF02271	PF02320
PF08477	PF16095
PF00160	PF00149
PF03144	PF03764
PF00812	PF00595
PF00069	PF00788
PF01336	PF16900
PF00612	PF00307
PF02780	PF00364
PF00467	PF01479
PF02824	PF16543
PF01365	PF02815
PF00428	PF00428
PF04968	PF04969
PF00501	PF00149
PF04567	PF01193
PF08208	PF04563
PF00205	PF02776
PF00069	PF00266
PF04563	PF04565
PF04707	PF05254
PF13409	PF14497
PF00069	PF00917
PF03721	PF03721
PF03144	PF14492
PF01092	PF01667
PF00076	PF00627
PF00071	PF01546
PF02270	PF04563
PF01462	PF00560
PF01667	PF01200
PF00047	PF00017
PF13733	PF00062
PF00400	PF00268
PF00071	PF00788
PF04997	PF01193
PF17960	PF01437
PF00441	PF02770
PF00653	PF00069
PF03876	PF04563
PF07714	PF18038
PF16487	PF16487
PF00412	PF17916
PF05706	PF05706
PF14604	PF14604
PF03129	PF03950
PF00179	PF00838
PF00400	PF05739
PF00022	PF02755
PF01267	PF01267
PF00130	PF00628
PF00178	PF02198
PF01085	PF01085
PF00618	PF00618
PF00125	PF05238
PF00575	PF04560
PF00096	PF02330
PF00333	PF00338
PF08709	PF01365
PF15511	PF00125
PF00069	PF00782
PF14622	PF00035
PF01194	PF04563
PF00106	PF00400
PF02150	PF04567
PF01294	PF00828
PF00009	PF09173
PF00170	PF00605
PF00400	PF00443
PF00629	PF00629
PF00550	PF00109
PF01412	PF00400
PF00635	PF00635
PF00018	PF00102
PF00044	PF02800
PF02150	PF03871
PF02301	PF02301
PF08777	PF08777
PF07679	PF12796
PF03129	PF00043
PF00412	PF12796
PF00008	PF14670
PF01496	PF05493
PF00705	PF00069
PF01086	PF07651
PF05890	PF04427
PF18589	PF07686
PF02752	PF02752
PF00728	PF14845
PF16979	PF16979
PF00595	PF00615
PF01248	PF01777
PF03810	PF18617
PF09325	PF00787
PF00066	PF07684
PF00514	PF00022
PF00076	PF01912
PF00596	PF00596
PF00240	PF01302
PF05008	PF05739
PF00850	PF00096
PF00211	PF01094
PF00180	PF00171
PF00069	PF00270
PF13176	PF13176
PF03098	PF03098
PF01398	PF00400
PF02262	PF14447
PF04000	PF00570
PF00644	PF00533
PF00617	PF00618
PF17135	PF00828
PF00786	PF00620
PF00067	PF00667
PF08916	PF08916
PF00057	PF00090
PF17814	PF17814
PF00753	PF07521
PF04934	PF10018
PF00047	PF00069
PF14675	PF14680
PF01214	PF00400
PF07687	PF01546
PF00249	PF00352
PF02891	PF14324
PF00240	PF01088
PF13637	PF00071
PF12470	PF12470
PF00400	PF01398
PF07654	PF01030
PF00024	PF00051
PF02291	PF00400
PF02761	PF00017
PF01735	PF00168
PF03876	PF03876
PF00705	PF00705
PF01423	PF00271
PF12937	PF00888
PF07653	PF00240
PF00642	PF00400
PF14593	PF14593
PF02801	PF00106
PF01749	PF03810
PF08063	PF00645
PF01131	PF08585
PF01541	PF09494
PF00008	PF00069
PF00134	PF00439
PF00271	PF01138
PF00009	PF07686
PF03876	PF01000
PF02204	PF02204
PF00400	PF00318
PF01399	PF00004
PF00076	PF03165
PF10275	PF00240
PF07716	PF00170
PF00041	PF00019
PF00587	PF00400
PF00501	PF13193
PF02196	PF00640
PF00036	PF08763
PF00012	PF00183
PF00076	PF04046
PF03501	PF01248
PF00630	PF00630
PF00258	PF00667
PF12895	PF00012
PF00749	PF03950
PF00069	PF01200
PF01280	PF01198
PF13360	PF13360
PF01092	PF00380
PF16746	PF00169
PF07528	PF07528
PF16381	PF08752
PF00686	PF00782
PF00179	PF14570
PF00071	PF18806
PF05021	PF03152
PF16450	PF00004
PF01016	PF00542
PF01111	PF00692
PF00297	PF01245
PF08763	PF13499
PF01853	PF00022
PF13499	PF00307
PF01652	PF05456
PF01759	PF07677
PF04699	PF00400
PF00175	PF00173
PF01273	PF01273
PF01926	PF01926
PF08953	PF00400
PF10588	PF12838
PF00560	PF00071
PF00657	PF00400
PF12924	PF12924
PF00452	PF00452
PF00018	PF00089
PF08782	PF08782
PF08645	PF13671
PF03950	PF00587
PF00069	PF00787
PF00023	PF01253
PF01079	PF01085
PF10215	PF02516
PF04056	PF03850
PF02260	PF00454
PF16566	PF16566
PF00157	PF00046
PF08145	PF00400
PF13855	PF00089
PF03143	PF03464
PF02889	PF00270
PF02888	PF07885
PF03372	PF00620
PF01412	PF00025
PF00435	PF00069
PF11934	PF01857
PF06293	PF08617
PF00076	PF00096
PF02171	PF02170
PF00899	PF11976
PF00249	PF00271
PF07679	PF00023
PF04062	PF04045
PF00623	PF04561
PF01151	PF01151
PF00317	PF02867
PF00562	PF02150
PF10210	PF00572
PF00779	PF00169
PF12861	PF00240
PF00071	PF00787
PF01412	PF00169
PF05000	PF04565
PF00870	PF00069
PF08477	PF00069
PF02771	PF02771
PF00757	PF00433
PF08075	PF00076
PF00615	PF00615
PF00749	PF00069
PF09379	PF09380
PF00856	PF00096
PF01201	PF00366
PF00155	PF00069
PF00069	PF00020
PF01835	PF07703
PF00888	PF12937
PF00615	PF00400
PF03719	PF00163
PF05351	PF00025
PF01269	PF00076
PF09797	PF09797
PF07686	PF17820
PF03921	PF00362
PF03359	PF17820
PF12619	PF00125
PF01030	PF00129
PF01624	PF00488
PF00488	PF01119
PF00091	PF02996
PF03143	PF00105
PF08703	PF00503
PF03810	PF00179
PF12796	PF07654
PF02874	PF05405
PF18212	PF18212
PF00293	PF06058
PF07653	PF07653
PF01421	PF01421
PF17286	PF17286
PF00169	PF00130
PF02854	PF03467
PF14374	PF17135
PF00059	PF00028
PF00035	PF00069
PF00605	PF00605
PF08069	PF00410
PF00076	PF05383
PF01813	PF00006
PF04983	PF04561
PF00059	PF00041
PF04424	PF00240
PF00004	PF13401
PF13177	PF00004
PF00004	PF00505
PF00790	PF00018
PF09379	PF00373
PF00096	PF00096
PF01393	PF01342
PF05221	PF05221
PF01509	PF04410
PF00106	PF00109
PF08205	PF08205
PF17207	PF00493
PF04565	PF00562
PF00149	PF00118
PF00827	PF01599
PF00289	PF02786
PF00271	PF00106
PF00891	PF16864
PF00431	PF07686
PF02412	PF07645
PF00060	PF00060
PF02144	PF02144
PF03194	PF01423
PF08265	PF06068
PF00241	PF00022
PF01058	PF12838
PF00041	PF00104
PF04042	PF04042
PF00090	PF07678
PF08767	PF00638
PF01652	PF02854
PF00397	PF00435
PF07679	PF13927
PF00243	PF07679
PF09325	PF03643
PF05856	PF04062
PF05000	PF04997
PF18808	PF13513
PF01632	PF00468
PF00201	PF00201
PF01749	PF00069
PF03874	PF11705
PF00622	PF01365
PF01193	PF00125
PF00041	PF09067
PF00125	PF00004
PF00829	PF00453
PF00006	PF00006
PF00628	PF00076
PF02196	PF00621
PF11978	PF17795
PF00435	PF08726
PF06371	PF06371
PF00149	PF00227
PF03931	PF00400
PF00149	PF01423
PF01025	PF00069
PF03943	PF03943
PF07647	PF07647
PF00041	PF00362
PF12756	PF12756
PF15630	PF15511
PF00069	PF08565
PF14721	PF14721
PF01603	PF01603
PF02936	PF05392
PF00006	PF00231
PF03874	PF03876
PF00868	PF00927
PF04722	PF11935
PF01408	PF01408
PF09380	PF09380
PF01655	PF00832
PF01494	PF01494
PF00069	PF00393
PF06870	PF04563
PF00023	PF00651
PF13202	PF04832
PF08840	PF08840
PF00652	PF00652
PF00132	PF00483
PF02197	PF10470
PF01423	PF00098
PF00097	PF00076
PF08266	PF00028
PF01798	PF01269
PF00211	PF00211
PF14843	PF07654
PF13012	PF18323
PF03178	PF00400
PF16705	PF10480
PF03719	PF00380
PF13793	PF13793
PF00047	PF00018
PF03876	PF03870
PF00400	PF00702
PF00149	PF00515
PF00498	PF00225
PF07965	PF00362
PF04998	PF02150
PF11527	PF00025
PF03144	PF11987
PF03484	PF18262
PF10409	PF10409
PF01019	PF01019
PF00647	PF00400
PF00702	PF00702
PF00888	PF00651
PF07815	PF05994
PF09038	PF09038
PF00307	PF00621
PF00318	PF00833
PF05454	PF09069
PF00731	PF00731
PF09380	PF00373
PF03853	PF03853
PF03028	PF12774
PF00012	PF00285
PF05693	PF01501
PF00702	PF00069
PF15612	PF09111
PF02724	PF05916
PF00181	PF01294
PF13439	PF13439
PF00804	PF05739
PF18266	PF10251
PF01138	PF00271
PF00168	PF00632
PF10596	PF10596
PF10200	PF06212
PF00181	PF00411
PF00071	PF01833
PF00069	PF07714
PF05362	PF05362
PF00306	PF05405
PF00046	PF00105
PF07686	PF00754
PF11919	PF10584
PF01398	PF00004
PF00107	PF02801
PF01210	PF01210
PF01399	PF00227
PF00092	PF07686
PF00149	PF00595
PF01198	PF00076
PF01507	PF01507
PF00520	PF13499
PF00136	PF04104
PF04815	PF00025
PF00076	PF09282
PF01399	PF10602
PF00653	PF00653
PF00005	PF00571
PF11969	PF11969
PF00117	PF00117
PF00827	PF01200
PF03911	PF10559
PF18391	PF18391
PF02109	PF05817
PF12352	PF05739
PF00076	PF01214
PF00069	PF00989
PF12718	PF12718
PF00025	PF07986
PF09240	PF00041
PF00226	PF08934
PF13589	PF13589
PF03997	PF00240
PF00346	PF12838
PF16457	PF16172
PF00012	PF04560
PF00382	PF00352
PF05158	PF01193
PF00613	PF00792
PF00646	PF00249
PF00240	PF02747
PF00033	PF00355
PF07686	PF00613
PF00503	PF00621
PF01424	PF01424
PF00041	PF00071
PF11799	PF11799
PF00646	PF00888
PF00412	PF00620
PF01159	PF00237
PF02939	PF00032
PF00389	PF00271
PF00025	PF04810
PF01501	PF00008
PF13920	PF00240
PF16840	PF00412
PF00004	PF03215
PF10585	PF10585
PF18372	PF17205
PF01399	PF00443
PF00057	PF06400
PF02800	PF02800
PF00435	PF00018
PF06544	PF06544
PF03947	PF01247
PF16561	PF00571
PF04815	PF08033
PF00675	PF00069
PF00004	PF16450
PF02463	PF06470
PF01399	PF10075
PF00870	PF00018
PF00076	PF01269
PF00478	PF00571
PF00400	PF09733
PF00389	PF00389
PF00017	PF00047
PF00198	PF02779
PF04560	PF02150
PF13833	PF02214
PF00076	PF00928
PF07686	PF00431
PF08447	PF14598
PF16450	PF00443
PF05021	PF00004
PF00832	PF01015
PF00400	PF07575
PF00018	PF00400
PF00788	PF00017
PF11648	PF18119
PF00047	PF05790
PF05739	PF00400
PF09360	PF09360
PF17725	PF15245
PF08282	PF00122
PF00069	PF02212
PF17976	PF17978
PF00017	PF00017
PF16579	PF04739
PF02792	PF18773
PF01852	PF00169
PF02171	PF16487
PF02933	PF00789
PF00227	PF00036
PF00122	PF00122
PF00307	PF13499
PF16471	PF00025
PF15630	PF15630
PF00167	PF01023
PF09294	PF00143
PF04494	PF02969
PF02214	PF00248
PF02136	PF00076
PF01437	PF01403
PF14551	PF14551
PF16363	PF16363
PF00191	PF01023
PF00057	PF00431
PF00117	PF00958
PF00125	PF15511
PF00536	PF07647
PF13857	PF12796
PF01369	PF00025
PF01805	PF01423
PF08755	PF08755
PF08205	PF13927
PF04212	PF04212
PF01246	PF01655
PF00515	PF00069
PF00782	PF10409
PF00806	PF05741
PF00626	PF04811
PF00046	PF00104
PF00514	PF00004
PF00047	PF02210
PF01765	PF03764
PF02823	PF00137
PF03530	PF07885
PF01369	PF00169
PF00388	PF17787
PF14497	PF00043
PF00327	PF00347
PF13640	PF00009
PF00782	PF00686
PF00125	PF00334
PF14048	PF16563
PF00089	PF00092
PF00698	PF02801
PF03725	PF03725
PF05195	PF05195
PF00005	PF17777
PF00656	PF18703
PF01833	PF16422
PF03847	PF00352
PF00561	PF12697
PF00043	PF03129
PF08148	PF00271
PF00271	PF09532
PF04811	PF04815
PF02932	PF02932
PF13087	PF13086
PF02827	PF00069
PF01722	PF01722
PF08375	PF10075
PF03127	PF03127
PF00400	PF12780
PF00676	PF00676
PF03208	PF01363
PF00400	PF00063
PF00179	PF13445
PF01853	PF00628
PF10075	PF13012
PF17855	PF16679
PF00373	PF09380
PF14670	PF00057
PF07686	PF04678
PF01080	PF06105
PF01012	PF02771
PF10431	PF00004
PF13012	PF13646
PF03950	PF00749
PF00008	PF02210
PF01182	PF01182
PF02867	PF03477
PF01363	PF00400
PF01655	PF00428
PF07724	PF00004
PF16279	PF00104
PF00788	PF00069
PF00400	PF01602
PF00005	PF03144
PF12796	PF00036
PF00560	PF13855
PF03868	PF08079
PF01336	PF08646
PF00097	PF00069
PF00023	PF07686
PF08934	PF01857
PF02259	PF01336
PF16783	PF16783
PF00036	PF00520
PF00147	PF00008
PF17916	PF00412
PF00160	PF08082
PF00017	PF00069
PF13833	PF13202
PF00170	PF00069
PF00054	PF02210
PF00179	PF02037
PF02252	PF02252
PF13676	PF13676
PF17787	PF00071
PF05924	PF05924
PF16516	PF12796
PF00198	PF00240
PF00270	PF01138
PF08214	PF04729
PF01602	PF08752
PF01094	PF07562
PF00096	PF00149
PF02150	PF01191
PF17904	PF18336
PF00254	PF00076
PF03987	PF03987
PF02259	PF08064
PF10482	PF10482
PF00632	PF00168
PF18263	PF17855
PF11894	PF04097
PF00400	PF00258
PF02148	PF10163
PF00373	PF00373
PF00058	PF14670
PF00884	PF03781
PF02671	PF13867
PF02784	PF02100
PF00493	PF02724
PF13393	PF03129
PF05486	PF02978
PF00069	PF00241
PF00479	PF02781
PF00002	PF00214
PF13656	PF00562
PF01108	PF01108
PF00619	PF00240
PF01015	PF01667
PF00241	PF00071
PF13246	PF00122
PF01421	PF00200
PF00400	PF00018
PF03036	PF03036
PF01472	PF00009
PF10512	PF10512
PF00400	PF02291
PF09279	PF09279
PF15511	PF15511
PF02953	PF02953
PF00400	PF17226
PF02752	PF00001
PF01393	PF03172
PF02731	PF00400
PF00362	PF07965
PF05185	PF17286
PF18263	PF16679
PF00069	PF00554
PF13202	PF00036
PF00354	PF00084
PF00255	PF00255
PF02762	PF00017
PF13176	PF13181
PF02259	PF00320
PF05110	PF00069
PF11616	PF00400
PF00595	PF00227
PF00089	PF13855
PF00018	PF00169
PF01249	PF01200
PF00364	PF01039
PF04563	PF04567
PF00193	PF00193
PF00168	PF01023
PF10075	PF01399
PF01667	PF08069
PF00089	PF01403
PF01398	PF00227
PF08208	PF00562
PF00181	PF00410
PF03801	PF18077
PF00705	PF15715
PF04495	PF04495
PF01840	PF01840
PF04810	PF00025
PF04563	PF03871
PF00400	PF07686
PF00265	PF00265
PF00533	PF00076
PF00069	PF03226
PF02939	PF00675
PF16832	PF00240
PF13857	PF00023
PF00786	PF00071
PF12134	PF09785
PF00637	PF00790
PF00179	PF00735
PF07645	PF02412
PF01399	PF01253
PF00380	PF00338
PF00628	PF17811
PF10246	PF00318
PF00076	PF00046
PF05622	PF05622
PF02002	PF08271
PF00076	PF00782
PF07679	PF00022
PF02297	PF02297
PF12436	PF12436
PF00071	PF08174
PF00515	PF13424
PF00096	PF02826
PF00206	PF14698
PF02867	PF00268
PF00022	PF00063
PF00149	PF03095
PF00380	PF03719
PF01092	PF00833
PF00176	PF00439
PF01509	PF04135
PF01194	PF00562
PF01585	PF01423
PF15511	PF12619
PF01979	PF01979
PF01000	PF00397
PF10433	PF00400
PF04824	PF02463
PF00069	PF18394
PF03987	PF04110
PF11987	PF03144
PF00625	PF12423
PF00887	PF00887
PF16741	PF16741
PF00076	PF00177
PF02877	PF02877
PF00036	PF13499
PF04810	PF08033
PF00096	PF00917
PF04997	PF04565
PF12643	PF12643
PF00491	PF00491
PF08519	PF00004
PF00271	PF01912
PF01835	PF17791
PF01198	PF01092
PF00583	PF00244
PF01363	PF00169
PF01857	PF08934
PF02100	PF00278
PF07575	PF00400
PF11540	PF03645
PF02291	PF04719
PF02817	PF07992
PF03953	PF00307
PF00595	PF00595
PF13927	PF08205
PF00041	PF00307
PF02201	PF02201
PF02291	PF03540
PF07690	PF07690
PF04566	PF01096
PF00082	PF00041
PF04928	PF03152
PF02205	PF00022
PF03143	PF03144
PF00076	PF00164
PF16870	PF02779
PF00931	PF00619
PF00231	PF04568
PF08155	PF01912
PF05835	PF00804
PF06068	PF00004
PF08071	PF00900
PF00891	PF00891
PF02020	PF02854
PF00689	PF00287
PF00169	PF01363
PF00400	PF12931
PF01392	PF01534
PF00084	PF01835
PF04300	PF01466
PF00229	PF07686
PF00083	PF00787
PF00017	PF00779
PF14678	PF14678
PF10588	PF10276
PF14324	PF00179
PF00514	PF00334
PF01813	PF03224
PF01015	PF00380
PF01398	PF01398
PF16320	PF16320
PF00245	PF00245
PF00036	PF01267
PF14675	PF14679
PF00102	PF00373
PF18308	PF00025
PF10384	PF15511
PF00069	PF11357
PF00515	PF00018
PF01451	PF00085
PF13306	PF13855
PF01096	PF01194
PF01602	PF01602
PF00170	PF00038
PF16899	PF00134
PF01119	PF13589
PF01394	PF02752
PF02197	PF00069
PF16898	PF00521
PF07525	PF00888
PF00514	PF01423
PF00698	PF00698
PF01365	PF08709
PF02780	PF00676
PF00361	PF02466
PF13181	PF12895
PF00705	PF11799
PF01059	PF09781
PF13964	PF01344
PF01039	PF02786
PF09229	PF00183
PF00289	PF00271
PF13202	PF13833
PF01214	PF00076
PF00022	PF07686
PF00006	PF00306
PF17779	PF17776
PF01111	PF01111
PF02747	PF02747
PF00047	PF00514
PF01201	PF17835
PF02167	PF00033
PF03764	PF00009
PF09088	PF09090
PF02877	PF05406
PF02136	PF04096
PF07703	PF00207
PF06428	PF00071
PF00069	PF00023
PF15227	PF00643
PF14678	PF14679
PF00271	PF00575
PF00040	PF00413
PF00297	PF00573
PF00642	PF00076
PF09765	PF09765
PF12619	PF15511
PF00219	PF07648
PF08441	PF00362
PF00153	PF00928
PF00623	PF00397
PF12796	PF00412
PF00017	PF00018
PF00254	PF00069
PF00018	PF00612
PF05014	PF05014
PF00125	PF00581
PF04427	PF04427
PF00560	PF13306
PF00587	PF00579
PF07686	PF00020
PF00069	PF00610
PF02180	PF00452
PF02375	PF02373
PF04857	PF04857
PF00400	PF00226
PF12894	PF12894
PF01158	PF00687
PF00012	PF00578
PF00018	PF00616
PF00183	PF00069
PF00298	PF16320
PF08825	PF00179
PF00886	PF00318
PF07679	PF00049
PF00084	PF00057
PF01392	PF00069
PF04857	PF07742
PF07834	PF07834
PF13344	PF13242
PF04565	PF04560
PF05000	PF04567
PF03096	PF03096
PF09111	PF15612
PF05000	PF03871
PF01251	PF00411
PF00025	PF00025
PF18700	PF18700
PF18826	PF18826
PF04037	PF00642
PF00069	PF00679
PF02936	PF00675
PF02268	PF02751
PF00071	PF05276
PF01217	PF04053
PF02996	PF02359
PF06470	PF06470
PF00571	PF16561
PF02020	PF02020
PF01966	PF07647
PF01084	PF00411
PF14478	PF00431
PF00231	PF02823
PF03028	PF18198
PF00092	PF01462
PF00069	PF05706
PF12619	PF12619
PF00262	PF00262
PF00533	PF00069
PF07686	PF00092
PF06428	PF06428
PF01462	PF12799
PF13604	PF13087
PF08534	PF00085
PF07686	PF13520
PF01556	PF00324
PF00787	PF00071
PF04563	PF06883
PF12895	PF13424
PF00779	PF00017
PF11555	PF11555
PF00012	PF04561
PF00616	PF00169
PF00020	PF07686
PF05669	PF05983
PF02059	PF09240
PF00149	PF16891
PF13857	PF13637
PF15663	PF03178
PF00041	PF00595
PF07686	PF00520
PF00641	PF02201
PF13877	PF17856
PF00169	PF00621
PF05192	PF01624
PF00271	PF16415
PF02301	PF05557
PF04446	PF14413
PF00438	PF02772
PF09440	PF05470
PF00018	PF00564
PF00281	PF00298
PF01857	PF11934
PF02902	PF00240
PF01667	PF01780
PF12220	PF01423
PF07678	PF17791
PF02037	PF00076
PF02780	PF02817
PF13589	PF17942
PF00069	PF00240
PF00012	PF00012
PF00252	PF00252
PF01909	PF00098
PF00587	PF09180
PF01835	PF07678
PF00036	PF12796
PF00258	PF13499
PF00156	PF01048
PF00109	PF00109
PF00092	PF07654
PF00017	PF16454
PF09405	PF00271
PF00240	PF00619
PF01591	PF00300
PF04998	PF04983
PF18137	PF00004
PF07700	PF07700
PF00454	PF00792
PF00271	PF09382
PF04565	PF00125
PF04037	PF12874
PF00387	PF00017
PF08423	PF00634
PF01034	PF01034
PF00226	PF00012
PF01108	PF14670
PF00162	PF00162
PF10037	PF16053
PF18323	PF01398
PF07703	PF07686
PF13920	PF00619
PF00619	PF00452
PF17297	PF00821
PF05188	PF00488
PF02874	PF16886
PF00115	PF02790
PF06535	PF00019
PF11413	PF01847
PF16739	PF18119
PF00623	PF04998
PF00364	PF00198
PF00069	PF00611
PF08016	PF00520
PF03165	PF00046
PF01423	PF04938
PF13927	PF13927
PF00069	PF00503
PF06870	PF00562
PF10373	PF10374
PF01873	PF00009
PF00560	PF02221
PF02947	PF02947
PF03446	PF14833
PF00515	PF00226
PF00340	PF13927
PF04855	PF04855
PF00627	PF00627
PF12063	PF12063
PF03810	PF00125
PF00684	PF01556
PF02197	PF10522
PF00387	PF09279
PF08625	PF04192
PF01467	PF01121
PF00584	PF00344
PF13637	PF03953
PF00008	PF13181
PF00788	PF00387
PF00169	PF07714
PF01749	PF00514
PF00804	PF14938
PF00220	PF00220
PF09733	PF00856
PF01111	PF00134
PF00339	PF00397
PF00397	PF00076
PF00033	PF02921
PF14707	PF00884
PF00346	PF10276
PF07834	PF00179
PF00069	PF00183
PF00578	PF13905
PF07701	PF07701
PF00827	PF01248
PF00118	PF01302
PF00240	PF01466
PF01694	PF01694
PF00288	PF00288
PF00017	PF00387
PF04104	PF04104
PF00572	PF00009
PF00093	PF00093
PF00587	PF03950
PF00995	PF00995
PF00542	PF00471
PF00364	PF02785
PF00595	PF03145
PF15313	PF15313
PF00595	PF00397
PF12796	PF00069
PF00870	PF00533
PF04998	PF04992
PF04983	PF04998
PF13234	PF00271
PF00160	PF00240
PF01392	PF01392
PF17793	PF05110
PF03939	PF00076
PF05669	PF00179
PF13306	PF13306
PF00714	PF00714
PF01214	PF00069
PF02373	PF01388
PF13532	PF00076
PF03178	PF00076
PF00458	PF00133
PF03256	PF00515
PF00587	PF00043
PF06083	PF16556
PF02201	PF00641
PF00498	PF00533
PF00203	PF00253
PF13424	PF13414
PF16556	PF06083
PF01912	PF00466
PF03134	PF03134
PF00271	PF00035
PF00650	PF00650
PF16095	PF16095
PF01342	PF01342
PF02933	PF02359
PF00092	PF00041
PF08083	PF01798
PF01399	PF05470
PF08080	PF00076
PF14580	PF00076
PF13895	PF01023
PF00250	PF00069
PF04005	PF04005
PF00564	PF00595
PF00503	PF00240
PF01248	PF04032
PF01246	PF01198
PF01912	PF00428
PF04566	PF01193
PF12348	PF12348
PF00019	PF02351
PF17655	PF00400
PF00970	PF00173
PF17862	PF17862
PF02867	PF02867
PF17820	PF17820
PF13181	PF13176
PF00062	PF13857
PF00240	PF10557
PF01084	PF10245
PF00586	PF02769
PF00364	PF00364
PF00400	PF08953
PF02769	PF02769
PF00505	PF00400
PF00573	PF00252
PF00388	PF00388
PF08312	PF03764
PF02518	PF05192
PF02310	PF02310
PF11547	PF00240
PF00069	PF00786
PF00560	PF00001
PF00534	PF00534
PF07645	PF14670
PF07525	PF12796
PF07778	PF05837
PF07975	PF04056
PF04005	PF02144
PF04096	PF00400
PF02911	PF02911
PF01749	PF00533
PF00595	PF00536
PF00091	PF00085
PF00616	PF00616
PF00503	PF00503
PF00183	PF00160
PF02883	PF01217
PF00160	PF00183
PF00135	PF13927
PF00366	PF00164
PF00366	PF00410
PF02259	PF00454
PF02824	PF02824
PF17875	PF05327
PF04078	PF04078
PF00271	PF00097
PF00147	PF00041
PF07974	PF00362
PF16764	PF16764
PF04095	PF04095
PF08355	PF08356
PF00059	PF00059
PF02187	PF13499
PF01509	PF01509
PF00612	PF00400
PF02750	PF02750
PF01992	PF01496
PF02002	PF04997
PF02209	PF02209
PF03730	PF03731
PF00625	PF00018
PF10456	PF00787
PF00018	PF00198
PF07678	PF17789
PF00043	PF03372
PF01751	PF16898
PF00025	PF01465
PF07890	PF04427
PF00533	PF00870
PF07678	PF07678
PF00573	PF01196
PF01442	PF04711
PF00827	PF01015
PF00400	PF01283
PF05405	PF00213
PF00573	PF00237
PF09011	PF18521
PF12134	PF04677
PF00560	PF00646
PF08511	PF08511
PF03828	PF00098
PF18101	PF13423
PF00036	PF11601
PF02815	PF02815
PF00046	PF00292
PF00012	PF02518
PF00615	PF00069
PF00076	PF01115
PF17776	PF05729
PF01336	PF08661
PF00956	PF00069
PF00779	PF00779
PF00226	PF01423
PF00790	PF02157
PF00085	PF00578
PF00406	PF05191
PF01179	PF01179
PF00179	PF12861
PF00179	PF10275
PF06936	PF02933
PF04869	PF04869
PF03144	PF00164
PF00400	PF13472
PF00018	PF01608
PF01080	PF01080
PF00092	PF00560
PF00452	PF02180
PF00097	PF00641
PF08240	PF08240
PF16739	PF16739
PF08072	PF08072
PF00595	PF00063
PF02969	PF00400
PF00573	PF00327
PF12265	PF12265
PF04992	PF00397
PF09032	PF03145
PF06246	PF06246
PF00670	PF05221
PF17862	PF18051
PF01109	PF18611
PF14676	PF14680
PF00591	PF02885
PF00147	PF08702
PF03215	PF00004
PF05048	PF05048
PF17976	PF01485
PF00022	PF04045
PF08699	PF16486
PF00400	PF01189
PF04670	PF15454
PF01541	PF01541
PF14324	PF02891
PF18326	PF18326
PF00219	PF00086
PF02037	PF03731
PF05001	PF03874
PF00271	PF00498
PF18323	PF18323
PF00400	PF00642
PF02127	PF00071
PF00076	PF00271
PF18694	PF18694
PF14413	PF14413
PF00551	PF00551
PF03494	PF03494
PF00025	PF00626
PF01423	PF00270
PF00023	PF00134
PF00180	PF00637
PF00326	PF02897
PF00169	PF11971
PF01593	PF00249
PF12353	PF00400
PF08771	PF14664
PF03917	PF03917
PF16897	PF16543
PF18112	PF18112
PF01094	PF00069
PF01423	PF12220
PF04893	PF04893
PF00060	PF00497
PF01412	PF00018
PF01248	PF01199
PF00595	PF16891
PF04758	PF04774
PF00433	PF00169
PF10522	PF02197
PF00382	PF00022
PF07525	PF00023
PF08564	PF08565
PF18336	PF17904
PF00090	PF01421
PF03876	PF04560
PF00019	PF08917
PF01780	PF01015
PF07654	PF16497
PF02731	PF14559
PF01798	PF01248
PF07686	PF08205
PF01632	PF00453
PF00092	PF00090
PF02262	PF00017
PF00270	PF00575
PF04153	PF04153
PF00664	PF00069
PF00505	PF00505
PF00411	PF01200
PF07653	PF00595
PF10018	PF07544
PF12937	PF01466
PF00105	PF00632
PF13927	PF00340
PF09398	PF09398
PF00550	PF00550
PF01839	PF01839
PF01602	PF00514
PF00318	PF01282
PF08271	PF00575
PF01926	PF00009
PF00008	PF01030
PF01835	PF00089
PF02262	PF00097
